Date,Transaction Type,No.,Amount ,Due Date,Customer,Split,Terms,A/R Paid,Open Balance,Sent,Delivery Address
20/10/2023,Payment,,60.50  ,20/10/2023,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
15/10/2023,Invoice,1375,60.50  ,22/10/2023,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
17/01/2025,Payment,,132.00  ,17/01/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
12/01/2025,Invoice,1734,132.00  ,19/01/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
21/02/2025,Payment,,297.00  ,21/02/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
17/02/2025,Invoice,1768,297.00  ,24/02/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
28/02/2025,Payment,,181.50  ,28/02/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
24/02/2025,Invoice,1777,181.50  ,03/03/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
14/03/2025,Payment,,99.00  ,14/03/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
09/03/2025,Invoice,1794,99.00  ,16/03/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
21/03/2025,Payment,,198.00  ,21/03/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
18/03/2025,Invoice,1799,198.00  ,25/03/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
28/03/2025,Payment,,264.00  ,28/03/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
24/03/2025,Invoice,1811,264.00  ,31/03/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
04/04/2025,Payment,,132.00  ,04/04/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
01/04/2025,Invoice,1820,132.00  ,08/04/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
10/04/2025,Payment,,66.00  ,10/04/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
06/04/2025,Invoice,1828,66.00  ,13/04/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
09/05/2025,Payment,,330.00  ,09/05/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
05/05/2025,Invoice,1851,330.00  ,12/05/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
22/05/2025,Payment,,462.00  ,22/05/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
18/05/2025,Invoice,1860,462.00  ,25/05/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
11/06/2025,Payment,,165.00  ,11/06/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
08/06/2025,Invoice,1873,165.00  ,15/06/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
19/06/2025,Payment,,462.00  ,19/06/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
16/06/2025,Invoice,1887,462.00  ,23/06/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
04/07/2025,Payment,,396.00  ,04/07/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
29/06/2025,Invoice,1909,396.00  ,06/07/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
25/07/2025,Payment,,66.00  ,25/07/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
20/07/2025,Invoice,1937,66.00  ,27/07/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
31/07/2025,Payment,,275.00  ,31/07/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
27/07/2025,Invoice,1944,275.00  ,03/08/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
08/08/2025,Payment,,66.00  ,08/08/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
02/08/2025,Invoice,1950,66.00  ,09/08/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
21/08/2025,Payment,,363.00  ,21/08/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
17/08/2025,Invoice,1969,363.00  ,24/08/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
29/08/2025,Payment,,66.00  ,29/08/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
24/08/2025,Invoice,1983,66.00  ,31/08/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
05/09/2025,Payment,,99.00  ,05/09/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
03/09/2025,Invoice,1995,99.00  ,10/09/2025,On Top Roofing,Sales,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
25/09/2025,Payment,,462.00  ,25/09/2025,On Top Roofing,Business,,Paid,,,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
21/09/2025,Invoice,2016,462.00  ,28/09/2025,On Top Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"accounts@ontoproofing.net.au, Ontoproofingmaintenance@gmail.com"
,,,,,,,,,,,
,,,,,,,,,,,
22/11/2024,Payment,,264.00  ,22/11/2024,OTT Roof,Business,,Paid,,,OTTRoof@outlook.com
18/11/2024,Invoice,1705,264.00  ,25/11/2024,OTT Roof,-Split-,7 Days,Paid,0.00  ,Sent,OTTRoof@outlook.com
04/07/2025,Payment,,165.00  ,04/07/2025,OTT Roof,Business,,Paid,,,OTTRoof@outlook.com
22/06/2025,Invoice,1896,165.00  ,29/06/2025,OTT Roof,Sales,7 Days,Paid,0.00  ,Sent,OTTRoof@outlook.com
,,,,,,,,,,,
,,,,,,,,,,,
08/04/2025,Payment,,66.00  ,08/04/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
01/04/2025,Invoice,1821,66.00  ,08/04/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
23/04/2025,Payment,,198.00  ,23/04/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
20/04/2025,Invoice,1839,198.00  ,27/04/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
29/04/2025,Payment,,264.00  ,29/04/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
29/04/2025,Invoice,1845,264.00  ,06/05/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
06/05/2025,Payment,,99.00  ,06/05/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
05/05/2025,Invoice,1852,99.00  ,12/05/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
29/05/2025,Payment,,66.00  ,29/05/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
27/05/2025,Invoice,1866,66.00  ,03/06/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
10/06/2025,Payment,,528.00  ,10/06/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
08/06/2025,Invoice,1874,528.00  ,15/06/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
24/06/2025,Payment,,66.00  ,24/06/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
22/06/2025,Invoice,1897,66.00  ,29/06/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
08/07/2025,Payment,,181.50  ,08/07/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
07/07/2025,Invoice,1920,181.50  ,14/07/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
12/08/2025,Payment,,99.00  ,12/08/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
10/08/2025,Invoice,1959,99.00  ,17/08/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
01/09/2025,Payment,,264.00  ,01/09/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
24/08/2025,Invoice,1984,264.00  ,31/08/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
09/09/2025,Payment,,264.00  ,09/09/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
03/09/2025,Invoice,1996,264.00  ,10/09/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
15/09/2025,Payment,,66.00  ,15/09/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
07/09/2025,Invoice,2006,66.00  ,14/09/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
29/09/2025,Payment,,462.00  ,29/09/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
21/09/2025,Invoice,2018,462.00  ,28/09/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
06/10/2025,Payment,,132.00  ,06/10/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
28/09/2025,Invoice,2029,132.00  ,05/10/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
20/10/2025,Payment,,66.00  ,20/10/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
12/10/2025,Invoice,2038,66.00  ,19/10/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
03/11/2025,Payment,,132.00  ,03/11/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
26/10/2025,Invoice,2056,132.00  ,02/11/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
10/11/2025,Payment,,165.00  ,10/11/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
02/11/2025,Invoice,2068,165.00  ,09/11/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
08/12/2025,Payment,,264.00  ,08/12/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
30/11/2025,Invoice,2098,264.00  ,07/12/2025,Penrose Roofing,-Split-,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
25/12/2025,Payment,,66.00  ,25/12/2025,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
14/12/2025,Invoice,2112,66.00  ,21/12/2025,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
27/01/2026,Payment,,99.00  ,27/01/2026,Penrose Roofing,Business,,Paid,,,lachlan@penroseroofing.net
18/01/2026,Invoice,2141,99.00  ,25/01/2026,Penrose Roofing,Sales,7 Days,Paid,0.00  ,Sent,lachlan@penroseroofing.net
,,,,,,,,,,,
,,,,,,,,,,,
01/07/2024,Payment,,198.00  ,01/07/2024,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
24/06/2024,Invoice,1570,198.00  ,30/06/2024,Phillips Plumbing,-Split-,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
02/09/2024,Payment,,198.00  ,02/09/2024,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
25/08/2024,Invoice,1617,198.00  ,01/09/2024,Phillips Plumbing,Sales,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
21/10/2024,Payment,,132.00  ,21/10/2024,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
13/10/2024,Invoice,1664,132.00  ,20/10/2024,Phillips Plumbing,Sales,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
24/12/2024,Payment,,66.00  ,24/12/2024,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
16/12/2024,Invoice,1721,66.00  ,23/12/2024,Phillips Plumbing,Sales,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
29/10/2025,Payment,,198.00  ,29/10/2025,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
19/10/2025,Invoice,2048,198.00  ,26/10/2025,Phillips Plumbing,Sales,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
29/10/2025,Payment,,66.00  ,29/10/2025,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
26/10/2025,Invoice,2061,66.00  ,02/11/2025,Phillips Plumbing,Sales,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
23/11/2025,Payment,,66.00  ,23/11/2025,Phillips Plumbing,Business,,Paid,,,steve@phillipsplumbinggroup.com.au
02/11/2025,Invoice,2064,66.00  ,09/11/2025,Phillips Plumbing,Sales,7 Days,Paid,0.00  ,Sent,steve@phillipsplumbinggroup.com.au
,,,,,,,,,,,
,,,,,,,,,,,
20/06/2025,Payment,,33.00  ,20/06/2025,Platinum Projects,Business,,Paid,,,info@platinumprojectsnsw.com.au
08/06/2025,Invoice,1875,33.00  ,15/06/2025,Platinum Projects,-Split-,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
23/09/2025,Payment,,66.00  ,23/09/2025,Platinum Projects,Business,,Paid,,,info@platinumprojectsnsw.com.au
24/08/2025,Invoice,1985,66.00  ,31/08/2025,Platinum Projects,Sales,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
11/11/2025,Payment,,132.00  ,11/11/2025,Platinum Projects,Business,,Paid,,,info@platinumprojectsnsw.com.au
22/06/2025,Invoice,1898,132.00  ,29/06/2025,Platinum Projects,-Split-,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
11/11/2025,Payment,,66.00  ,11/11/2025,Platinum Projects,Business,,Paid,,,info@platinumprojectsnsw.com.au
21/09/2025,Invoice,2014,66.00  ,28/09/2025,Platinum Projects,Sales,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
11/11/2025,Payment,,132.00  ,11/11/2025,Platinum Projects,Business,,Paid,,,info@platinumprojectsnsw.com.au
26/10/2025,Invoice,2051,330.00  ,02/11/2025,Platinum Projects,-Split-,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
16/01/2026,Payment,,462.00  ,16/01/2026,Platinum Projects,Business,,Paid,,,info@platinumprojectsnsw.com.au
23/11/2025,Invoice,2088,165.00  ,30/11/2025,Platinum Projects,Sales,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
02/11/2025,Invoice,2070,99.00  ,09/11/2025,Platinum Projects,Sales,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
26/10/2025,Invoice,2051,330.00  ,02/11/2025,Platinum Projects,-Split-,7 Days,Paid,0.00  ,Sent,info@platinumprojectsnsw.com.au
,,,,,,,,,,,
,,,,,,,,,,,
27/01/2026,Payment,,66.00  ,27/01/2026,Precision,Business,,Paid,,,billy@precisionroofinggroup.com.au
26/01/2026,Invoice,2150,66.00  ,02/02/2026,Precision,Sales,7 Days,Paid,0.00  ,Sent,billy@precisionroofinggroup.com.au
,,,,,,,,,,,
,,,,,,,,,,,
09/06/2025,Payment,,374.00  ,09/06/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
08/06/2025,Invoice,1876,374.00  ,15/06/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
18/07/2025,Payment,,165.00  ,18/07/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
15/07/2025,Invoice,1930,165.00  ,22/07/2025,Prestige Roofing,Sales,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
06/08/2025,Payment,,330.00  ,06/08/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
16/06/2025,Invoice,1888,330.00  ,23/06/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
18/08/2025,Payment,,297.00  ,18/08/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
02/08/2025,Invoice,1951,297.00  ,09/08/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
29/10/2025,Payment,,885.50  ,29/10/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
03/09/2025,Invoice,1997,330.00  ,10/09/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
12/10/2025,Invoice,2039,209.00  ,19/10/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
21/09/2025,Invoice,2026,346.50  ,28/09/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
19/11/2025,Payment,,429.00  ,19/11/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
02/11/2025,Invoice,2071,429.00  ,09/11/2025,Prestige Roofing,Sales,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
19/11/2025,Payment,,308.00  ,19/11/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
09/11/2025,Invoice,2077,308.00  ,16/11/2025,Prestige Roofing,-Split-,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
14/12/2025,Payment,,198.00  ,14/12/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
23/11/2025,Invoice,2083,198.00  ,30/11/2025,Prestige Roofing,Sales,7 Days,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
21/12/2025,Payment,,99.00  ,21/12/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
15/12/2025,Invoice,2108,99.00  ,31/12/2025,Prestige Roofing,Sales,EOM,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
21/12/2025,Payment,,225.00  ,21/12/2025,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
07/12/2025,Invoice,2102,225.00  ,31/12/2025,Prestige Roofing,-Split-,EOM,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
27/01/2026,Payment,,231.00  ,27/01/2026,Prestige Roofing,Business,,Paid,,,prestigeroofing.nq@gmail.com
18/01/2026,Invoice,2131,165.00  ,31/01/2026,Prestige Roofing,Sales,EOM,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
11/01/2026,Invoice,2128,66.00  ,31/01/2026,Prestige Roofing,Sales,EOM,Paid,0.00  ,Sent,prestigeroofing.nq@gmail.com
,,,,,,,,,,,
,,,,,,,,,,,
07/02/2024,Payment,,60.50  ,07/02/2024,Rapid Roof Solutions,Business,,Paid,,,scott@rapidroofsolutions.com.au
21/01/2024,Invoice,1438,60.50  ,28/01/2024,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,scott@rapidroofsolutions.com.au
26/02/2024,Payment,,151.25  ,26/02/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
11/02/2024,Invoice,1459,151.25  ,18/02/2024,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
25/03/2024,Payment,,60.50  ,25/03/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
17/03/2024,Invoice,1488,60.50  ,24/03/2024,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
05/04/2024,Payment,,242.00  ,05/04/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
01/04/2024,Invoice,1496,242.00  ,08/04/2024,Rapid Roof Solutions,-Split-,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
18/04/2024,Payment,,132.00  ,18/04/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
09/04/2024,Invoice,1504,132.00  ,16/04/2024,Rapid Roof Solutions,-Split-,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
14/05/2024,Payment,,264.00  ,14/05/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
28/04/2024,Invoice,1523,264.00  ,05/05/2024,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
04/09/2024,Payment,,330.00  ,04/09/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
25/08/2024,Invoice,1618,330.00  ,01/09/2024,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
27/11/2024,Payment,,66.00  ,27/11/2024,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
11/11/2024,Invoice,1692,66.00  ,18/11/2024,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
04/03/2025,Payment,,66.00  ,04/03/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
24/02/2025,Invoice,1778,66.00  ,03/03/2025,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
26/03/2025,Payment,,148.50  ,26/03/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
18/03/2025,Invoice,1800,148.50  ,25/03/2025,Rapid Roof Solutions,-Split-,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
30/04/2025,Payment,,132.00  ,30/04/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
13/04/2025,Invoice,1835,132.00  ,20/04/2025,Rapid Roof Solutions,-Split-,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
30/07/2025,Payment,,66.00  ,30/07/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
16/06/2025,Invoice,1889,66.00  ,23/06/2025,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
30/07/2025,Payment,,99.00  ,30/07/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
22/06/2025,Invoice,1899,99.00  ,29/06/2025,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
10/09/2025,Payment,,66.00  ,10/09/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
03/09/2025,Invoice,1998,66.00  ,10/09/2025,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
23/10/2025,Payment,,198.00  ,23/10/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
12/10/2025,Invoice,2042,198.00  ,19/10/2025,Rapid Roof Solutions,-Split-,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
10/12/2025,Payment,,132.00  ,10/12/2025,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
30/11/2025,Invoice,2099,132.00  ,07/12/2025,Rapid Roof Solutions,Sales,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
29/01/2026,Payment,,478.00  ,29/01/2026,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
26/01/2026,Invoice,2144,478.50  ,02/02/2026,Rapid Roof Solutions,-Split-,7 Days,Unpaid,0.50  ,Sent,accounts@rapidroofsolutions.com.au
28/01/2026,Payment,,214.50  ,28/01/2026,Rapid Roof Solutions,Business,,Paid,,,accounts@rapidroofsolutions.com.au
18/01/2026,Invoice,2130,214.50  ,25/01/2026,Rapid Roof Solutions,-Split-,7 Days,Paid,0.00  ,Sent,accounts@rapidroofsolutions.com.au
,,,,,,,,,,,
,,,,,,,,,,,
30/11/2022,Payment,,302.50  ,30/11/2022,Regional Contracting,Business,,Paid,,,
28/11/2022,Invoice,1068,302.50  ,05/12/2022,Regional Contracting,-Split-,7 Days,Paid,0.00  ,Sent,sales@metal-pro.com.au
29/11/2022,Payment,,121.00  ,29/11/2022,Regional Contracting,Business,,Paid,,,
21/11/2022,Invoice,1064,121.00  ,28/11/2022,Regional Contracting,Sales,7 Days,Paid,0.00  ,Sent,sales@metal-pro.com.au
